removed_stage,variant_id,operator_family,source_stratum,baseline_first_destination,outcome_without_stage,fate
approval_hash_binding,V0026,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0019,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0015,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0032,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0033,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0020,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0021,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0016,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0027,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0028,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0017,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0029,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0024,F1,fuzz,escape,escape,baseline_escape
approval_hash_binding,V0022,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0030,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0023,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0018,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0034,F1,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0025,F1,fuzz,escape,escape,baseline_escape
approval_hash_binding,V0068,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0070,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0069,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0062,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0061,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0066,F2,directed,single_artifact_validator,single_artifact_validator,other_stage_first_hit
approval_hash_binding,V0067,F2,directed,single_artifact_validator,single_artifact_validator,other_stage_first_hit
approval_hash_binding,V0063,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0064,F2,directed,cross_artifact_preflight,cross_artifact_preflight,other_stage_first_hit
approval_hash_binding,V0109,F2,directed,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0110,F2,directed,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0071,F2,directed,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0065,F2,directed,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0118,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0119,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0117,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0120,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0116,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0115,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0112,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0111,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0114,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0113,F2,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0103,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0085,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0072,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0079,F2,fuzz,escape,escape,baseline_escape
approval_hash_binding,V0080,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0104,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0073,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0093,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0074,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0086,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0094,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0095,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0105,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0087,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0081,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0106,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0088,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0089,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0099,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0096,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0100,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0107,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0075,F2,fuzz,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0076,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0097,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0082,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0090,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0083,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0098,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0091,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0077,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0108,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0092,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0084,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0078,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0101,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0102,F2,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0121,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0122,F3,directed,single_artifact_validator,single_artifact_validator,other_stage_first_hit
approval_hash_binding,V0123,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0180,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0127,F3,directed,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0126,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0125,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0124,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0173,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0172,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0171,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0175,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0174,F3,directed,approval_hash_binding,cross_artifact_preflight,absorbed_by_later_layer
approval_hash_binding,V0170,F3,directed,single_artifact_validator,single_artifact_validator,other_stage_first_hit
approval_hash_binding,V0179,F3,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
approval_hash_binding,V0178,F3,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
approval_hash_binding,V0177,F3,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
approval_hash_binding,V0176,F3,directed,orchestrator_revalidation,orchestrator_revalidation,other_stage_first_hit
approval_hash_binding,V0160,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0146,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0137,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0128,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0147,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0161,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0152,F3,fuzz,escape,escape,baseline_escape
approval_hash_binding,V0162,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0163,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0129,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0130,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0131,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0164,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0148,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0132,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0138,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0149,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0133,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0139,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0134,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0135,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0140,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0141,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0142,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0143,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0165,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0144,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0155,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0156,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0153,F3,fuzz,escape,escape,baseline_escape
approval_hash_binding,V0150,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0157,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0166,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0167,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
approval_hash_binding,V0168,F3,fuzz,schema_validation,schema_validation,other_stage_first_hit
